# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2024-10-12 07:07:53 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07031650 WOLF RIVER AT GERMANTOWN, TN
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 07031650
#    TS_ID       Parameter Description
#    131625      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	131625_00060	131625_00060_cd
USGS	07031650	2024-07-14 23:00	CDT	308	P
USGS	07031650	2024-07-14 23:15	CDT	308	P
USGS	07031650	2024-07-14 23:30	CDT	308	P
USGS	07031650	2024-07-14 23:45	CDT	305	P
USGS	07031650	2024-07-15 00:00	CDT	308	P
USGS	07031650	2024-07-15 00:15	CDT	305	P
USGS	07031650	2024-07-15 00:30	CDT	305	P
USGS	07031650	2024-07-15 00:45	CDT	305	P
USGS	07031650	2024-07-15 01:00	CDT	305	P
USGS	07031650	2024-07-15 01:15	CDT	305	P
USGS	07031650	2024-07-15 01:30	CDT	305	P
USGS	07031650	2024-07-15 01:45	CDT	305	P
USGS	07031650	2024-07-15 02:00	CDT	305	P
USGS	07031650	2024-07-15 02:15	CDT	305	P
USGS	07031650	2024-07-15 02:30	CDT	305	P
USGS	07031650	2024-07-15 02:45	CDT	302	P
USGS	07031650	2024-07-15 03:00	CDT	302	P
USGS	07031650	2024-07-15 03:15	CDT	302	P
USGS	07031650	2024-07-15 03:30	CDT	302	P
USGS	07031650	2024-07-15 03:45	CDT	302	P
USGS	07031650	2024-07-15 04:00	CDT	302	P
USGS	07031650	2024-07-15 04:15	CDT	302	P
USGS	07031650	2024-07-15 04:30	CDT	302	P
USGS	07031650	2024-07-15 04:45	CDT	302	P
USGS	07031650	2024-07-15 05:00	CDT	302	P
USGS	07031650	2024-07-15 05:15	CDT	302	P
USGS	07031650	2024-07-15 05:30	CDT	302	P
USGS	07031650	2024-07-15 05:45	CDT	302	P
USGS	07031650	2024-07-15 06:00	CDT	300	P
USGS	07031650	2024-07-15 06:15	CDT	302	P
USGS	07031650	2024-07-15 06:30	CDT	300	P
USGS	07031650	2024-07-15 06:45	CDT	300	P
USGS	07031650	2024-07-15 07:00	CDT	300	P
USGS	07031650	2024-07-15 07:15	CDT	300	P
USGS	07031650	2024-07-15 07:30	CDT	297	P
USGS	07031650	2024-07-15 07:45	CDT	297	P
USGS	07031650	2024-07-15 08:00	CDT	297	P
USGS	07031650	2024-07-15 08:15	CDT	297	P
USGS	07031650	2024-07-15 08:30	CDT	297	P
USGS	07031650	2024-07-15 08:45	CDT	297	P
USGS	07031650	2024-07-15 09:00	CDT	297	P
USGS	07031650	2024-07-15 09:15	CDT	297	P
USGS	07031650	2024-07-15 09:30	CDT	294	P
USGS	07031650	2024-07-15 09:45	CDT	294	P
USGS	07031650	2024-07-15 10:00	CDT	294	P
USGS	07031650	2024-07-15 10:15	CDT	294	P
USGS	07031650	2024-07-15 10:30	CDT	294	P
USGS	07031650	2024-07-15 10:45	CDT	294	P
USGS	07031650	2024-07-15 11:00	CDT	294	P
USGS	07031650	2024-07-15 11:15	CDT	294	P
USGS	07031650	2024-07-15 11:30	CDT	294	P
USGS	07031650	2024-07-15 11:45	CDT	294	P
USGS	07031650	2024-07-15 12:00	CDT	294	P
USGS	07031650	2024-07-15 12:15	CDT	292	P
USGS	07031650	2024-07-15 12:30	CDT	294	P
USGS	07031650	2024-07-15 12:45	CDT	294	P
USGS	07031650	2024-07-15 13:00	CDT	292	P
USGS	07031650	2024-07-15 13:15	CDT	292	P
USGS	07031650	2024-07-15 13:30	CDT	292	P
USGS	07031650	2024-07-15 13:45	CDT	292	P
USGS	07031650	2024-07-15 14:00	CDT	292	P
USGS	07031650	2024-07-15 14:15	CDT	292	P
USGS	07031650	2024-07-15 14:30	CDT	292	P
USGS	07031650	2024-07-15 14:45	CDT	292	P
USGS	07031650	2024-07-15 15:00	CDT	292	P
USGS	07031650	2024-07-15 15:15	CDT	292	P
USGS	07031650	2024-07-15 15:30	CDT	292	P
USGS	07031650	2024-07-15 15:45	CDT	292	P
USGS	07031650	2024-07-15 16:00	CDT	289	P
USGS	07031650	2024-07-15 16:15	CDT	292	P
USGS	07031650	2024-07-15 16:30	CDT	289	P
USGS	07031650	2024-07-15 16:45	CDT	289	P
USGS	07031650	2024-07-15 17:00	CDT	289	P
USGS	07031650	2024-07-15 17:15	CDT	292	P
USGS	07031650	2024-07-15 17:30	CDT	289	P
USGS	07031650	2024-07-15 17:45	CDT	289	P
USGS	07031650	2024-07-15 18:00	CDT	289	P
USGS	07031650	2024-07-15 18:15	CDT	289	P
USGS	07031650	2024-07-15 18:30	CDT	289	P
USGS	07031650	2024-07-15 18:45	CDT	289	P
USGS	07031650	2024-07-15 19:00	CDT	289	P
USGS	07031650	2024-07-15 19:15	CDT	286	P
USGS	07031650	2024-07-15 19:30	CDT	286	P
USGS	07031650	2024-07-15 19:45	CDT	286	P
USGS	07031650	2024-07-15 20:00	CDT	286	P
USGS	07031650	2024-07-15 20:15	CDT	286	P
USGS	07031650	2024-07-15 20:30	CDT	286	P
USGS	07031650	2024-07-15 20:45	CDT	286	P
USGS	07031650	2024-07-15 21:00	CDT	286	P
USGS	07031650	2024-07-15 21:15	CDT	286	P
USGS	07031650	2024-07-15 21:30	CDT	286	P
USGS	07031650	2024-07-15 21:45	CDT	286	P
USGS	07031650	2024-07-15 22:00	CDT	286	P
USGS	07031650	2024-07-15 22:15	CDT	286	P
USGS	07031650	2024-07-15 22:30	CDT	283	P
USGS	07031650	2024-07-15 22:45	CDT	286	P
USGS	07031650	2024-07-15 23:00	CDT	283	P
USGS	07031650	2024-07-15 23:15	CDT	286	P
USGS	07031650	2024-07-15 23:30	CDT	283	P
USGS	07031650	2024-07-15 23:45	CDT	286	P
USGS	07031650	2024-07-16 00:00	CDT	283	P
USGS	07031650	2024-07-16 00:15	CDT	286	P
USGS	07031650	2024-07-16 00:30	CDT	286	P
USGS	07031650	2024-07-16 00:45	CDT	286	P
USGS	07031650	2024-07-16 01:00	CDT	286	P
USGS	07031650	2024-07-16 01:15	CDT	286	P
USGS	07031650	2024-07-16 01:30	CDT	286	P
USGS	07031650	2024-07-16 01:45	CDT	286	P
USGS	07031650	2024-07-16 02:00	CDT	286	P
USGS	07031650	2024-07-16 02:15	CDT	286	P
USGS	07031650	2024-07-16 02:30	CDT	286	P
USGS	07031650	2024-07-16 02:45	CDT	286	P
USGS	07031650	2024-07-16 03:00	CDT	286	P
USGS	07031650	2024-07-16 03:15	CDT	286	P
USGS	07031650	2024-07-16 03:30	CDT	286	P
USGS	07031650	2024-07-16 03:45	CDT	283	P
USGS	07031650	2024-07-16 04:00	CDT	286	P
USGS	07031650	2024-07-16 04:15	CDT	283	P
USGS	07031650	2024-07-16 04:30	CDT	283	P
USGS	07031650	2024-07-16 04:45	CDT	283	P
USGS	07031650	2024-07-16 05:00	CDT	283	P
USGS	07031650	2024-07-16 05:15	CDT	283	P
USGS	07031650	2024-07-16 05:30	CDT	283	P
USGS	07031650	2024-07-16 05:45	CDT	283	P
USGS	07031650	2024-07-16 06:00	CDT	281	P
USGS	07031650	2024-07-16 06:15	CDT	283	P
USGS	07031650	2024-07-16 06:30	CDT	281	P
USGS	07031650	2024-07-16 06:45	CDT	283	P
USGS	07031650	2024-07-16 07:00	CDT	281	P
USGS	07031650	2024-07-16 07:15	CDT	281	P
USGS	07031650	2024-07-16 07:30	CDT	281	P
USGS	07031650	2024-07-16 07:45	CDT	281	P
USGS	07031650	2024-07-16 08:00	CDT	281	P
USGS	07031650	2024-07-16 08:15	CDT	281	P
USGS	07031650	2024-07-16 08:30	CDT	281	P
USGS	07031650	2024-07-16 08:45	CDT	281	P
USGS	07031650	2024-07-16 09:00	CDT	281	P
USGS	07031650	2024-07-16 09:15	CDT	281	P
USGS	07031650	2024-07-16 09:30	CDT	281	P
USGS	07031650	2024-07-16 09:45	CDT	281	P
USGS	07031650	2024-07-16 10:00	CDT	281	P
USGS	07031650	2024-07-16 10:15	CDT	278	P
USGS	07031650	2024-07-16 10:30	CDT	281	P
USGS	07031650	2024-07-16 10:45	CDT	278	P
USGS	07031650	2024-07-16 11:00	CDT	281	P
USGS	07031650	2024-07-16 11:15	CDT	278	P
USGS	07031650	2024-07-16 11:30	CDT	278	P
USGS	07031650	2024-07-16 11:45	CDT	278	P
USGS	07031650	2024-07-16 12:00	CDT	278	P
USGS	07031650	2024-07-16 12:15	CDT	278	P
USGS	07031650	2024-07-16 12:30	CDT	278	P
USGS	07031650	2024-07-16 12:45	CDT	278	P
USGS	07031650	2024-07-16 13:00	CDT	278	P
USGS	07031650	2024-07-16 13:15	CDT	278	P
USGS	07031650	2024-07-16 13:30	CDT	278	P
USGS	07031650	2024-07-16 13:45	CDT	278	P
USGS	07031650	2024-07-16 14:00	CDT	275	P
USGS	07031650	2024-07-16 14:15	CDT	278	P
USGS	07031650	2024-07-16 14:30	CDT	275	P
USGS	07031650	2024-07-16 14:45	CDT	278	P
USGS	07031650	2024-07-16 15:00	CDT	275	P
USGS	07031650	2024-07-16 15:15	CDT	275	P
USGS	07031650	2024-07-16 15:30	CDT	275	P
USGS	07031650	2024-07-16 15:45	CDT	275	P
USGS	07031650	2024-07-16 16:00	CDT	275	P
USGS	07031650	2024-07-16 16:15	CDT	275	P
USGS	07031650	2024-07-16 16:30	CDT	275	P
USGS	07031650	2024-07-16 16:45	CDT	275	P
USGS	07031650	2024-07-16 17:00	CDT	273	P
USGS	07031650	2024-07-16 17:15	CDT	273	P
USGS	07031650	2024-07-16 17:30	CDT	273	P
USGS	07031650	2024-07-16 17:45	CDT	273	P
USGS	07031650	2024-07-16 18:00	CDT	273	P
USGS	07031650	2024-07-16 18:15	CDT	273	P
USGS	07031650	2024-07-16 18:30	CDT	273	P
USGS	07031650	2024-07-16 18:45	CDT	273	P
USGS	07031650	2024-07-16 19:00	CDT	273	P
USGS	07031650	2024-07-16 19:15	CDT	270	P
USGS	07031650	2024-07-16 19:30	CDT	270	P
USGS	07031650	2024-07-16 19:45	CDT	270	P
USGS	07031650	2024-07-16 20:00	CDT	270	P
USGS	07031650	2024-07-16 20:15	CDT	270	P
USGS	07031650	2024-07-16 20:30	CDT	270	P
USGS	07031650	2024-07-16 20:45	CDT	270	P
USGS	07031650	2024-07-16 21:00	CDT	267	P
USGS	07031650	2024-07-16 21:15	CDT	270	P
USGS	07031650	2024-07-16 21:30	CDT	267	P
USGS	07031650	2024-07-16 21:45	CDT	267	P
USGS	07031650	2024-07-16 22:00	CDT	267	P
USGS	07031650	2024-07-16 22:15	CDT	267	P
USGS	07031650	2024-07-16 22:30	CDT	267	P
USGS	07031650	2024-07-16 22:45	CDT	267	P
USGS	07031650	2024-07-16 23:00	CDT	267	P
USGS	07031650	2024-07-16 23:15	CDT	267	P
USGS	07031650	2024-07-16 23:30	CDT	267	P
USGS	07031650	2024-07-16 23:45	CDT	267	P
USGS	07031650	2024-07-17 00:00	CDT	267	P
USGS	07031650	2024-07-17 00:15	CDT	267	P
USGS	07031650	2024-07-17 00:30	CDT	267	P
USGS	07031650	2024-07-17 00:45	CDT	267	P
USGS	07031650	2024-07-17 01:00	CDT	270	P
USGS	07031650	2024-07-17 01:15	CDT	267	P
USGS	07031650	2024-07-17 01:30	CDT	267	P
USGS	07031650	2024-07-17 01:45	CDT	267	P
USGS	07031650	2024-07-17 02:00	CDT	267	P
USGS	07031650	2024-07-17 02:15	CDT	267	P
USGS	07031650	2024-07-17 02:30	CDT	267	P
USGS	07031650	2024-07-17 02:45	CDT	267	P
USGS	07031650	2024-07-17 03:00	CDT	267	P
USGS	07031650	2024-07-17 03:15	CDT	267	P
USGS	07031650	2024-07-17 03:30	CDT	267	P
USGS	07031650	2024-07-17 03:45	CDT	267	P
USGS	07031650	2024-07-17 04:00	CDT	267	P
USGS	07031650	2024-07-17 04:15	CDT	267	P
USGS	07031650	2024-07-17 04:30	CDT	267	P
USGS	07031650	2024-07-17 04:45	CDT	267	P
USGS	07031650	2024-07-17 05:00	CDT	267	P
USGS	07031650	2024-07-17 05:15	CDT	267	P
USGS	07031650	2024-07-17 05:30	CDT	267	P
USGS	07031650	2024-07-17 05:45	CDT	267	P
USGS	07031650	2024-07-17 06:00	CDT	267	P
USGS	07031650	2024-07-17 06:15	CDT	267	P
USGS	07031650	2024-07-17 06:30	CDT	267	P
USGS	07031650	2024-07-17 06:45	CDT	264	P
USGS	07031650	2024-07-17 07:00	CDT	267	P
USGS	07031650	2024-07-17 07:15	CDT	264	P
USGS	07031650	2024-07-17 07:30	CDT	264	P
USGS	07031650	2024-07-17 07:45	CDT	264	P
USGS	07031650	2024-07-17 08:00	CDT	264	P
USGS	07031650	2024-07-17 08:15	CDT	264	P
USGS	07031650	2024-07-17 08:30	CDT	264	P
USGS	07031650	2024-07-17 08:45	CDT	264	P
USGS	07031650	2024-07-17 09:00	CDT	264	P
USGS	07031650	2024-07-17 09:15	CDT	264	P
USGS	07031650	2024-07-17 09:30	CDT	264	P
USGS	07031650	2024-07-17 09:45	CDT	264	P
USGS	07031650	2024-07-17 10:00	CDT	264	P
USGS	07031650	2024-07-17 10:15	CDT	264	P
USGS	07031650	2024-07-17 10:30	CDT	264	P
USGS	07031650	2024-07-17 10:45	CDT	264	P
USGS	07031650	2024-07-17 11:00	CDT	264	P
USGS	07031650	2024-07-17 11:15	CDT	264	P
USGS	07031650	2024-07-17 11:30	CDT	267	P
USGS	07031650	2024-07-17 11:45	CDT	270	P
USGS	07031650	2024-07-17 12:00	CDT	273	P
USGS	07031650	2024-07-17 12:15	CDT	286	P
USGS	07031650	2024-07-17 12:30	CDT	289	P
USGS	07031650	2024-07-17 12:45	CDT	297	P
USGS	07031650	2024-07-17 13:00	CDT	308	P
USGS	07031650	2024-07-17 13:15	CDT	318	P
USGS	07031650	2024-07-17 13:30	CDT	321	P
USGS	07031650	2024-07-17 13:45	CDT	318	P
USGS	07031650	2024-07-17 14:00	CDT	318	P
USGS	07031650	2024-07-17 14:15	CDT	316	P
USGS	07031650	2024-07-17 14:30	CDT	313	P
USGS	07031650	2024-07-17 14:45	CDT	310	P
USGS	07031650	2024-07-17 15:00	CDT	308	P
USGS	07031650	2024-07-17 15:15	CDT	305	P
USGS	07031650	2024-07-17 15:30	CDT	302	P
USGS	07031650	2024-07-17 15:45	CDT	300	P
USGS	07031650	2024-07-17 16:00	CDT	302	P
USGS	07031650	2024-07-17 16:15	CDT	302	P
USGS	07031650	2024-07-17 16:30	CDT	302	P
USGS	07031650	2024-07-17 16:45	CDT	305	P
USGS	07031650	2024-07-17 17:00	CDT	308	P
USGS	07031650	2024-07-17 17:15	CDT	308	P
USGS	07031650	2024-07-17 17:30	CDT	310	P
USGS	07031650	2024-07-17 17:45	CDT	310	P
USGS	07031650	2024-07-17 18:00	CDT	313	P
USGS	07031650	2024-07-17 18:15	CDT	313	P
USGS	07031650	2024-07-17 18:30	CDT	313	P
USGS	07031650	2024-07-17 18:45	CDT	313	P
USGS	07031650	2024-07-17 19:00	CDT	313	P
USGS	07031650	2024-07-17 19:15	CDT	313	P
USGS	07031650	2024-07-17 19:30	CDT	313	P
USGS	07031650	2024-07-17 19:45	CDT	310	P
USGS	07031650	2024-07-17 20:00	CDT	310	P
USGS	07031650	2024-07-17 20:15	CDT	308	P
USGS	07031650	2024-07-17 20:30	CDT	305	P
USGS	07031650	2024-07-17 20:45	CDT	305	P
USGS	07031650	2024-07-17 21:00	CDT	302	P
USGS	07031650	2024-07-17 21:15	CDT	302	P
USGS	07031650	2024-07-17 21:30	CDT	302	P
USGS	07031650	2024-07-17 21:45	CDT	300	P
USGS	07031650	2024-07-17 22:00	CDT	297	P
USGS	07031650	2024-07-17 22:15	CDT	297	P
USGS	07031650	2024-07-17 22:30	CDT	297	P
USGS	07031650	2024-07-17 22:45	CDT	294	P
USGS	07031650	2024-07-17 23:00	CDT	294	P
USGS	07031650	2024-07-17 23:15	CDT	294	P
USGS	07031650	2024-07-17 23:30	CDT	292	P
USGS	07031650	2024-07-17 23:45	CDT	292	P
USGS	07031650	2024-07-18 00:00	CDT	292	P
USGS	07031650	2024-07-18 00:15	CDT	289	P
USGS	07031650	2024-07-18 00:30	CDT	289	P
USGS	07031650	2024-07-18 00:45	CDT	286	P
USGS	07031650	2024-07-18 01:00	CDT	286	P
USGS	07031650	2024-07-18 01:15	CDT	286	P
USGS	07031650	2024-07-18 01:30	CDT	286	P
USGS	07031650	2024-07-18 01:45	CDT	283	P
USGS	07031650	2024-07-18 02:00	CDT	283	P
USGS	07031650	2024-07-18 02:15	CDT	283	P
USGS	07031650	2024-07-18 02:30	CDT	283	P
USGS	07031650	2024-07-18 02:45	CDT	281	P
USGS	07031650	2024-07-18 03:00	CDT	289	P
USGS	07031650	2024-07-18 03:15	CDT	294	P
USGS	07031650	2024-07-18 03:30	CDT	313	P
USGS	07031650	2024-07-18 03:45	CDT	387	P
USGS	07031650	2024-07-18 04:00	CDT	485	P
USGS	07031650	2024-07-18 04:15	CDT	550	P
USGS	07031650	2024-07-18 04:30	CDT	581	P
USGS	07031650	2024-07-18 04:45	CDT	589	P
USGS	07031650	2024-07-18 05:00	CDT	581	P
USGS	07031650	2024-07-18 05:15	CDT	564	P
USGS	07031650	2024-07-18 05:30	CDT	544	P
USGS	07031650	2024-07-18 05:45	CDT	528	P
USGS	07031650	2024-07-18 06:00	CDT	508	P
USGS	07031650	2024-07-18 06:15	CDT	488	P
USGS	07031650	2024-07-18 06:30	CDT	471	P
USGS	07031650	2024-07-18 06:45	CDT	457	P
USGS	07031650	2024-07-18 07:00	CDT	440	P
USGS	07031650	2024-07-18 07:15	CDT	429	P
USGS	07031650	2024-07-18 07:30	CDT	418	P
USGS	07031650	2024-07-18 07:45	CDT	406	P
USGS	07031650	2024-07-18 08:00	CDT	398	P
USGS	07031650	2024-07-18 08:15	CDT	392	P
USGS	07031650	2024-07-18 08:30	CDT	389	P
USGS	07031650	2024-07-18 08:45	CDT	389	P
USGS	07031650	2024-07-18 09:00	CDT	389	P
USGS	07031650	2024-07-18 09:15	CDT	395	P
USGS	07031650	2024-07-18 09:30	CDT	398	P
USGS	07031650	2024-07-18 09:45	CDT	406	P
USGS	07031650	2024-07-18 10:00	CDT	412	P
USGS	07031650	2024-07-18 10:15	CDT	418	P
USGS	07031650	2024-07-18 10:30	CDT	423	P
USGS	07031650	2024-07-18 10:45	CDT	429	P
USGS	07031650	2024-07-18 11:00	CDT	435	P
USGS	07031650	2024-07-18 11:15	CDT	437	P
USGS	07031650	2024-07-18 11:30	CDT	440	P
USGS	07031650	2024-07-18 11:45	CDT	443	P
USGS	07031650	2024-07-18 12:00	CDT	443	P
USGS	07031650	2024-07-18 12:15	CDT	440	P
USGS	07031650	2024-07-18 12:30	CDT	440	P
USGS	07031650	2024-07-18 12:45	CDT	437	P
USGS	07031650	2024-07-18 13:00	CDT	435	P
USGS	07031650	2024-07-18 13:15	CDT	432	P
USGS	07031650	2024-07-18 13:30	CDT	426	P
USGS	07031650	2024-07-18 13:45	CDT	423	P
USGS	07031650	2024-07-18 14:00	CDT	418	P
USGS	07031650	2024-07-18 14:15	CDT	415	P
USGS	07031650	2024-07-18 14:30	CDT	409	P
USGS	07031650	2024-07-18 14:45	CDT	406	P
USGS	07031650	2024-07-18 15:00	CDT	401	P
USGS	07031650	2024-07-18 15:15	CDT	395	P
USGS	07031650	2024-07-18 15:30	CDT	389	P
USGS	07031650	2024-07-18 15:45	CDT	387	P
USGS	07031650	2024-07-18 16:00	CDT	381	P
USGS	07031650	2024-07-18 16:15	CDT	378	P
USGS	07031650	2024-07-18 16:30	CDT	373	P
USGS	07031650	2024-07-18 16:45	CDT	370	P
USGS	07031650	2024-07-18 17:00	CDT	364	P
USGS	07031650	2024-07-18 17:15	CDT	361	P
USGS	07031650	2024-07-18 17:30	CDT	358	P
USGS	07031650	2024-07-18 17:45	CDT	356	P
USGS	07031650	2024-07-18 18:00	CDT	353	P
USGS	07031650	2024-07-18 18:15	CDT	348	P
USGS	07031650	2024-07-18 18:30	CDT	345	P
USGS	07031650	2024-07-18 18:45	CDT	342	P
USGS	07031650	2024-07-18 19:00	CDT	342	P
USGS	07031650	2024-07-18 19:15	CDT	337	P
USGS	07031650	2024-07-18 19:30	CDT	334	P
USGS	07031650	2024-07-18 19:45	CDT	332	P
USGS	07031650	2024-07-18 20:00	CDT	329	P
USGS	07031650	2024-07-18 20:15	CDT	329	P
USGS	07031650	2024-07-18 20:30	CDT	326	P
USGS	07031650	2024-07-18 20:45	CDT	324	P
USGS	07031650	2024-07-18 21:00	CDT	321	P
USGS	07031650	2024-07-18 21:15	CDT	321	P
USGS	07031650	2024-07-18 21:30	CDT	318	P
USGS	07031650	2024-07-18 21:45	CDT	318	P
USGS	07031650	2024-07-18 22:00	CDT	316	P
USGS	07031650	2024-07-18 22:15	CDT	316	P
USGS	07031650	2024-07-18 22:30	CDT	313	P
USGS	07031650	2024-07-18 22:45	CDT	310	P
USGS	07031650	2024-07-18 23:00	CDT	310	P
USGS	07031650	2024-07-18 23:15	CDT	310	P
USGS	07031650	2024-07-18 23:30	CDT	308	P
USGS	07031650	2024-07-18 23:45	CDT	305	P
USGS	07031650	2024-07-19 00:00	CDT	305	P
USGS	07031650	2024-07-19 00:15	CDT	305	P
USGS	07031650	2024-07-19 00:30	CDT	302	P
USGS	07031650	2024-07-19 00:45	CDT	302	P
USGS	07031650	2024-07-19 01:00	CDT	300	P
USGS	07031650	2024-07-19 01:15	CDT	300	P
USGS	07031650	2024-07-19 01:30	CDT	300	P
USGS	07031650	2024-07-19 01:45	CDT	300	P
USGS	07031650	2024-07-19 02:00	CDT	297	P
USGS	07031650	2024-07-19 02:15	CDT	297	P
USGS	07031650	2024-07-19 02:30	CDT	297	P
USGS	07031650	2024-07-19 02:45	CDT	294	P
USGS	07031650	2024-07-19 03:00	CDT	294	P
USGS	07031650	2024-07-19 03:15	CDT	294	P
USGS	07031650	2024-07-19 03:30	CDT	292	P
USGS	07031650	2024-07-19 03:45	CDT	292	P
USGS	07031650	2024-07-19 04:00	CDT	289	P
USGS	07031650	2024-07-19 04:15	CDT	289	P
USGS	07031650	2024-07-19 04:30	CDT	289	P
USGS	07031650	2024-07-19 04:45	CDT	289	P
USGS	07031650	2024-07-19 05:00	CDT	286	P
USGS	07031650	2024-07-19 05:15	CDT	286	P
USGS	07031650	2024-07-19 05:30	CDT	286	P
USGS	07031650	2024-07-19 05:45	CDT	283	P
USGS	07031650	2024-07-19 06:00	CDT	283	P
USGS	07031650	2024-07-19 06:15	CDT	283	P
USGS	07031650	2024-07-19 06:30	CDT	281	P
USGS	07031650	2024-07-19 06:45	CDT	281	P
USGS	07031650	2024-07-19 07:00	CDT	281	P
USGS	07031650	2024-07-19 07:15	CDT	281	P
USGS	07031650	2024-07-19 07:30	CDT	281	P
USGS	07031650	2024-07-19 07:45	CDT	278	P
USGS	07031650	2024-07-19 08:00	CDT	278	P
USGS	07031650	2024-07-19 08:15	CDT	278	P
USGS	07031650	2024-07-19 08:30	CDT	278	P
USGS	07031650	2024-07-19 08:45	CDT	278	P
USGS	07031650	2024-07-19 09:00	CDT	278	P
USGS	07031650	2024-07-19 09:15	CDT	275	P
USGS	07031650	2024-07-19 09:30	CDT	275	P
USGS	07031650	2024-07-19 09:45	CDT	275	P
USGS	07031650	2024-07-19 10:00	CDT	275	P
USGS	07031650	2024-07-19 10:15	CDT	273	P
USGS	07031650	2024-07-19 10:30	CDT	273	P
USGS	07031650	2024-07-19 10:45	CDT	273	P
USGS	07031650	2024-07-19 11:00	CDT	273	P
USGS	07031650	2024-07-19 11:15	CDT	273	P
USGS	07031650	2024-07-19 11:30	CDT	270	P
USGS	07031650	2024-07-19 11:45	CDT	273	P
USGS	07031650	2024-07-19 12:00	CDT	270	P
USGS	07031650	2024-07-19 12:15	CDT	270	P
USGS	07031650	2024-07-19 12:30	CDT	270	P
USGS	07031650	2024-07-19 12:45	CDT	270	P
USGS	07031650	2024-07-19 13:00	CDT	270	P
USGS	07031650	2024-07-19 13:15	CDT	270	P
USGS	07031650	2024-07-19 13:30	CDT	270	P
USGS	07031650	2024-07-19 13:45	CDT	270	P
USGS	07031650	2024-07-19 14:00	CDT	270	P
USGS	07031650	2024-07-19 14:15	CDT	270	P
USGS	07031650	2024-07-19 14:30	CDT	270	P
USGS	07031650	2024-07-19 14:45	CDT	270	P
USGS	07031650	2024-07-19 15:00	CDT	270	P
USGS	07031650	2024-07-19 15:15	CDT	273	P
USGS	07031650	2024-07-19 15:30	CDT	270	P
USGS	07031650	2024-07-19 15:45	CDT	273	P
USGS	07031650	2024-07-19 16:00	CDT	273	P
USGS	07031650	2024-07-19 16:15	CDT	273	P
USGS	07031650	2024-07-19 16:30	CDT	273	P
USGS	07031650	2024-07-19 16:45	CDT	273	P
USGS	07031650	2024-07-19 17:00	CDT	273	P
USGS	07031650	2024-07-19 17:15	CDT	273	P
USGS	07031650	2024-07-19 17:30	CDT	273	P
USGS	07031650	2024-07-19 17:45	CDT	273	P
USGS	07031650	2024-07-19 18:00	CDT	273	P
USGS	07031650	2024-07-19 18:15	CDT	273	P
USGS	07031650	2024-07-19 18:30	CDT	273	P
USGS	07031650	2024-07-19 18:45	CDT	273	P
USGS	07031650	2024-07-19 19:00	CDT	273	P
USGS	07031650	2024-07-19 19:15	CDT	273	P
USGS	07031650	2024-07-19 19:30	CDT	273	P
USGS	07031650	2024-07-19 19:45	CDT	273	P
USGS	07031650	2024-07-19 20:00	CDT	273	P
USGS	07031650	2024-07-19 20:15	CDT	270	P
USGS	07031650	2024-07-19 20:30	CDT	273	P
USGS	07031650	2024-07-19 20:45	CDT	270	P
USGS	07031650	2024-07-19 21:00	CDT	270	P
USGS	07031650	2024-07-19 21:15	CDT	270	P
USGS	07031650	2024-07-19 21:30	CDT	270	P
USGS	07031650	2024-07-19 21:45	CDT	273	P
USGS	07031650	2024-07-19 22:00	CDT	270	P
USGS	07031650	2024-07-19 22:15	CDT	270	P
USGS	07031650	2024-07-19 22:30	CDT	270	P
USGS	07031650	2024-07-19 22:45	CDT	273	P
USGS	07031650	2024-07-19 23:00	CDT	270	P
USGS	07031650	2024-07-19 23:15	CDT	270	P
USGS	07031650	2024-07-19 23:30	CDT	270	P
USGS	07031650	2024-07-19 23:45	CDT	270	P
USGS	07031650	2024-07-20 00:00	CDT	270	P
USGS	07031650	2024-07-20 00:15	CDT	270	P
USGS	07031650	2024-07-20 00:30	CDT	270	P
USGS	07031650	2024-07-20 00:45	CDT	270	P
USGS	07031650	2024-07-20 01:00	CDT	270	P
USGS	07031650	2024-07-20 01:15	CDT	270	P
USGS	07031650	2024-07-20 01:30	CDT	270	P
USGS	07031650	2024-07-20 01:45	CDT	270	P
USGS	07031650	2024-07-20 02:00	CDT	267	P
USGS	07031650	2024-07-20 02:15	CDT	270	P
USGS	07031650	2024-07-20 02:30	CDT	267	P
USGS	07031650	2024-07-20 02:45	CDT	267	P
USGS	07031650	2024-07-20 03:00	CDT	267	P
USGS	07031650	2024-07-20 03:15	CDT	267	P
